Taxon,Group
Charadrahyla_nephila,Amphibia
Rheohyla_miotympanum,Amphibia
Ecnomiohyla_miliaria,Amphibia
Ecnomiohyla_minera,Amphibia
Bromeliohyla_bromeliacia,Amphibia
Duellmanohyla_rufioculis,Amphibia
Duellmanohyla_salvadorensis,Amphibia
Duellmanohyla_soralia,Amphibia
Atlantihyla_spinipollex,Amphibia
Ptychohyla_dendrophasma,Amphibia
Ptychohyla_zophodes,Amphibia
Ptychohyla_leonhardschultzei,Amphibia
Ptychohyla_euthysanota,Amphibia
Ptychohyla_hypomykter,Amphibia
Sarcohyla_labeculata,Amphibia
Sarcohyla_pentheter,Amphibia
Sarcohyla_bistincta,Amphibia
Sarcohyla_ameibothalame,Amphibia
Sarcohyla_cyclada,Amphibia
Sarcohyla_arborescandens,Amphibia
Sarcohyla_siopela,Amphibia
Plectrohyla_glandulosa,Amphibia
Plectrohyla_matudai,Amphibia
Plectrohyla_guatemalensis,Amphibia
Plectrohyla_chrysopleura,Amphibia
Exerodonta_abdivita,Amphibia
Exerodonta_perkinsi,Amphibia
Exerodonta_sumichrasti,Amphibia
Exerodonta_melanomma,Amphibia
Exerodonta_smaragdina,Amphibia
Exerodonta_xera,Amphibia
Exerodonta_chimalapa,Amphibia
Dendropsophus_timbeba,Amphibia
Dendropsophus_miyatai,Amphibia
Dendropsophus_aperomeus,Amphibia
Dendropsophus_sarayacuensis,Amphibia
Dendropsophus_bifurcus,Amphibia
Dendropsophus_triangulum,Amphibia
Dendropsophus_leucophyllatus,Amphibia
Dendropsophus_ebraccatus,Amphibia
Dendropsophus_elegans,Amphibia
Dendropsophus_anceps,Amphibia
Dendropsophus_schubarti,Amphibia
Dendropsophus_sartori,Amphibia
Dendropsophus_robertmertensi,Amphibia
Dendropsophus_microcephalus,Amphibia
Dendropsophus_rhodopeplus,Amphibia
Dendropsophus_leali,Amphibia
Dendropsophus_juliani,Amphibia
Dendropsophus_minusculus,Amphibia
Dendropsophus_sanborni,Amphibia
Dendropsophus_rubicundulus,Amphibia
Dendropsophus_branneri,Amphibia
Dendropsophus_tritaeniatus,Amphibia
Dendropsophus_walfordi,Amphibia
Dendropsophus_nanus,Amphibia
Dendropsophus_reichlei,Amphibia
Dendropsophus_riveroi,Amphibia
Dendropsophus_gaucheri,Amphibia
Dendropsophus_berthalutzae,Amphibia
Dendropsophus_bipunctatus,Amphibia
Dendropsophus_minutus,Amphibia
Dendropsophus_pelidna,Amphibia
Dendropsophus_labialis,Amphibia
Dendropsophus_carnifex,Amphibia
Dendropsophus_giesleri,Amphibia
Dendropsophus_parviceps,Amphibia
Dendropsophus_microps,Amphibia
Dendropsophus_brevifrons,Amphibia
Dendropsophus_koechlini,Amphibia
Dendropsophus_melanargyreus,Amphibia
Dendropsophus_marmoratus,Amphibia
Dendropsophus_seniculus,Amphibia
Xenohyla_truncata,Amphibia
Pseudis_paradoxa,Amphibia
Pseudis_bolbodactyla,Amphibia
Pseudis_fusca,Amphibia
Pseudis_tocantins,Amphibia
Pseudis_minuta,Amphibia
Pseudis_cardosoi,Amphibia
Lysapsus_laevis,Amphibia
Lysapsus_bolivianus,Amphibia
Lysapsus_limellum,Amphibia
Lysapsus_caraya,Amphibia
Scarthyla_goinorum,Amphibia
Nesorohyla_kanaima,Amphibia
Hypsiboas,Amphibia
Aplastodiscus_cavicola,Amphibia
Aplastodiscus_leucopygius,Amphibia
Aplastodiscus_albosignatus,Amphibia
Aplastodiscus_perviridis,Amphibia
Aplastodiscus_cochranae,Amphibia
Aplastodiscus_weygoldti,Amphibia
Aplastodiscus_arildae,Amphibia
Aplastodiscus_eugenioi,Amphibia
Aplastodiscus_albofrenatus,Amphibia
Boana_lundii,Amphibia
Boana_pardalis,Amphibia
Boana_faber,Amphibia
Boana_crepitans,Amphibia
Boana_rosenbergi,Amphibia
Boana_punctata,Amphibia
Boana_albomarginata,Amphibia
Boana_latistriata,Amphibia
Boana_polytaenia,Amphibia
Boana_leptolineata,Amphibia
Boana_semiguttata,Amphibia
Boana_joaquini,Amphibia
Boana_pulchella,Amphibia
Boana_cordobae,Amphibia
Boana_prasina,Amphibia
Boana_caingua,Amphibia
Boana_marginata,Amphibia
Boana_bischoffi,Amphibia
Boana_guentheri,Amphibia
Boana_balzani,Amphibia
Boana_marianitae,Amphibia
Boana_riojana,Amphibia
Boana_melanopleura,Amphibia
Boana_ericae,Amphibia
Boana_pellucens,Amphibia
Boana_rufitela,Amphibia
Boana_caiapo,Amphibia
Boana_raniceps,Amphibia
Boana_dentei,Amphibia
Boana_fasciata,Amphibia
Boana_aff._multifasciata_CM-2022,Amphibia
Boana_albopunctata,Amphibia
Boana_aff._albopunctata_CM-2022,Amphibia
Boana_multifasciata,Amphibia
Boana_leucocheila,Amphibia
Boana_lanciformis,Amphibia
Boana_aff._steinbachi_CM-2022,Amphibia
Boana_sp._e_AF-2020,Amphibia
Boana_calcarata,Amphibia
Boana_heilprini,Amphibia
Boana_picturata,Amphibia
Boana_nympha,Amphibia
Boana_microderma,Amphibia
Boana_roraima,Amphibia
Boana_lemai,Amphibia
Boana_benitezi,Amphibia
Boana_ornatissima,Amphibia
Boana_sibleszi,Amphibia
Boana_semilineata,Amphibia
Boana_geographica,Amphibia
Boana_boans,Amphibia
Boana_cinerascens,Amphibia
Bokermannohyla_martinsi,Amphibia
Bokermannohyla_hylax,Amphibia
Bokermannohyla_circumdata,Amphibia
Bokermannohyla_astartea,Amphibia
Hyloscirtus_alytolylax,Amphibia
Hyloscirtus_simmonsi,Amphibia
Hyloscirtus_colymba,Amphibia
Hyloscirtus_phyllognathus,Amphibia
Hyloscirtus_lascinius,Amphibia
Hyloscirtus_palmeri,Amphibia
Hyloscirtus_staufferorum,Amphibia
Hyloscirtus_pacha,Amphibia
Hyloscirtus_psarolaimus,Amphibia
Hyloscirtus_tigrinus,Amphibia
Hyloscirtus_ptychodactylus,Amphibia
Hyloscirtus_larinopygion,Amphibia
Hyloscirtus_pantostictus,Amphibia
Hyloscirtus_lindae,Amphibia
Hyloscirtus_tapichalaca,Amphibia
Hyloscirtus_charazani,Amphibia
Hyloscirtus_armatus,Amphibia
Myersiohyla_inparquesi,Amphibia
Litoria_microbelos,Amphibia
Litoria_dorsalis,Amphibia
Litoria_longirostris,Amphibia
Litoria_meiriana,Amphibia
Litoria_coplandi,Amphibia
Litoria_watjulumensis,Amphibia
Litoria_nigrofrenata,Amphibia
Litoria_inermis,Amphibia
Litoria_pallida,Amphibia
Litoria_nasuta,Amphibia
Litoria_freycineti,Amphibia
Litoria_latopalmata,Amphibia
Litoria_tornieri,Amphibia
Litoria_personata,Amphibia
Litoria_rubella,Amphibia
Litoria_electrica,Amphibia
Litoria_dentata,Amphibia
Litoria_congenita,Amphibia
Litoria_paraewingi,Amphibia
Litoria_verreauxii,Amphibia
Litoria_revelata,Amphibia
Litoria_littlejohni,Amphibia
Litoria_ewingii,Amphibia
Litoria_jervisiensis,Amphibia
Litoria_amboinensis,Amphibia
Litoria_darlingtoni,Amphibia
Litoria_peronii,Amphibia
Litoria_tyleri,Amphibia
Litoria_rothii,Amphibia
Litoria_adelaidensis,Amphibia
Litoria_burrowsi,Amphibia
Litoria_iris,Amphibia
Litoria_majikthise,Amphibia
Litoria_havina,Amphibia
Litoria_pronimia,Amphibia
Litoria_multiplica,Amphibia
Litoria_arfakiana,Amphibia
Litoria_wollastoni,Amphibia
Litoria_spartacus,Amphibia
Litoria_angiana,Amphibia
Litoria_micromembrana,Amphibia
Litoria_leucova,Amphibia
Litoria_modica,Amphibia
Litoria_nigropunctata,Amphibia
Litoria_prora,Amphibia
Litoria_bicolor,Amphibia
Litoria_fallax,Amphibia
Litoria_olongburensis,Amphibia
Nyctimystes_papua,Amphibia
Nyctimystes_pulcher,Amphibia
Nyctimystes_cheesmani,Amphibia
Nyctimystes_foricula,Amphibia
Nyctimystes_semipalmatus,Amphibia
Nyctimystes_humeralis,Amphibia
Nyctimystes_zweifeli,Amphibia
Nyctimystes_kubori,Amphibia
Nyctimystes_narinosus,Amphibia
Litoria_brevipalmata,Amphibia
Nyctimystes_infrafrenatus,Amphibia
Nyctimystes_dux,Amphibia
Ranoidea_rheocola,Amphibia
Litoria_nyakalensis,Amphibia
Ranoidea_nannotis,Amphibia
Nyctimystes_dayi,Amphibia
Ranoidea_impura,Amphibia
Litoria_thesaurensis,Amphibia
Cyclorana_maini,Amphibia
Ranoidea_maculosa,Amphibia
Cyclorana_longipes,Amphibia
Cyclorana_cultripes,Amphibia
Cyclorana_vagitus,Amphibia
Cyclorana_manya,Amphibia
Cyclorana_cryptotis,Amphibia
Ranoidea_brevipes,Amphibia
Ranoidea_alboguttata,Amphibia
Cyclorana_verrucosa,Amphibia
Ranoidea_platycephala,Amphibia
Cyclorana_australis,Amphibia
Cyclorana_novaehollandiae,Amphibia
Ranoidea_dahlii,Amphibia
Ranoidea_moorei,Amphibia
Ranoidea_cyclorhynchus,Amphibia
Ranoidea_aurea,Amphibia
Ranoidea_raniformis,Amphibia
Ranoidea_barringtonensis,Amphibia
Ranoidea_pearsoniana,Amphibia
Ranoidea_phyllochroa,Amphibia
Ranoidea_nudidigita,Amphibia
Ranoidea_citropa,Amphibia
Ranoidea_subglandulosa,Amphibia
Litoria_daviesae,Amphibia
Ranoidea_eucnemis,Amphibia
Ranoidea_genimaculata,Amphibia
Ranoidea_exophthalmia,Amphibia
Litoria_jungguy,Amphibia
Litoria_wilcoxii,Amphibia
Ranoidea_booroolongensis,Amphibia
Litoria_lesueurii,Amphibia
Litoria_andiirrmalin,Amphibia
Ranoidea_spenceri,Amphibia
Ranoidea_chloris,Amphibia
Litoria_xanthomera,Amphibia
Ranoidea_gracilenta,Amphibia
Litoria_kumae,Amphibia
Ranoidea_caerulea,Amphibia
Ranoidea_gilleni,Amphibia
Ranoidea_splendida,Amphibia
Litoria_cavernicola,Amphibia
Phrynomedusa_marginata,Amphibia
Phyllomedusa_distincta,Amphibia
Phyllomedusa_tetraploidea,Amphibia
Phyllomedusa_iheringii,Amphibia
Phyllomedusa_burmeisteri,Amphibia
Phyllomedusa_bahiana,Amphibia
Phyllomedusa_sauvagii,Amphibia
Phyllomedusa_boliviana,Amphibia
Phyllomedusa_trinitatis,Amphibia
Phyllomedusa_neildi,Amphibia
Phyllomedusa_tarsius,Amphibia
Phyllomedusa_camba,Amphibia
Phyllomedusa_bicolor,Amphibia
Phyllomedusa_vaillantii,Amphibia
Phyllomedusa_duellmani,Amphibia
Phyllomedusa_baltea,Amphibia
Phyllomedusa_perinesos,Amphibia
Phyllomedusa_atelopoides,Amphibia
Phyllomedusa_tomopterna,Amphibia
Pithecopus_hypochondrialis,Amphibia
Pithecopus_azureus,Amphibia
Pithecopus_nordestinus,Amphibia
Phyllomedusa_palliata,Amphibia
Pithecopus_oreades,Amphibia
Pithecopus_centralis,Amphibia
Pithecopus_ayeaye,Amphibia
Pithecopus_rohdei,Amphibia
Pithecopus_megacephalus,Amphibia
Phasmahyla_jandaia,Amphibia
Phasmahyla_cruzi,Amphibia
Phasmahyla_cochranae,Amphibia
Phasmahyla_guttata,Amphibia
Phasmahyla_exilis,Amphibia
Hylomantis_granulosa,Amphibia
Hylomantis_aspera,Amphibia
Agalychnis_hulli,Amphibia
Agalychnis_moreletii,Amphibia
Agalychnis_annae,Amphibia
Agalychnis_saltator,Amphibia
Agalychnis_callidryas,Amphibia
Agalychnis_spurrelli,Amphibia
Agalychnis_dacnicolor,Amphibia
Agalychnis_lemur,Amphibia
Cruziohyla_calcarifer,Amphibia
Cryptobatrachus,Amphibia
Stefania_ginesi,Amphibia
Stefania_scalae,Amphibia
Stefania_evansi,Amphibia
Stefania_coxi,Amphibia
Stefania_schuberti,Amphibia
Gastrotheca_fissipes,Amphibia
Gastrotheca_longipes,Amphibia
Gastrotheca_helenae,Amphibia
Gastrotheca_dendronastes,Amphibia
Gastrotheca_cornuta,Amphibia
Gastrotheca_weinlandii,Amphibia
Gastrotheca_guentheri,Amphibia
Gastrotheca_walkeri,Amphibia
Gastrotheca_stictopleura,Amphibia
Gastrotheca_atympana,Amphibia
Gastrotheca_ochoai,Amphibia
Gastrotheca_excubitor,Amphibia
Gastrotheca_chrysosticta,Amphibia
Gastrotheca_christiani,Amphibia
Gastrotheca_gracilis,Amphibia
Gastrotheca_griswoldi,Amphibia
Gastrotheca_marsupiata,Amphibia
Gastrotheca_peruana,Amphibia
Gastrotheca_pseustes,Amphibia
Gastrotheca_psychrophila,Amphibia
Gastrotheca_zeugocystis,Amphibia
Gastrotheca_ruizi,Amphibia
Gastrotheca_aureomaculata,Amphibia
Gastrotheca_trachyceps,Amphibia
Gastrotheca_argenteovirens,Amphibia
Gastrotheca_dunni,Amphibia
Gastrotheca_nicefori,Amphibia
Gastrotheca_riobambae,Amphibia
Gastrotheca_plumbea,Amphibia
Gastrotheca_orophylax,Amphibia
Gastrotheca_litonedis,Amphibia
Gastrotheca_monticola,Amphibia
Gastrotheca_galeata,Amphibia
Hemiphractus_bubalus,Amphibia
Hemiphractus_proboscideus,Amphibia
Hemiphractus_scutatus,Amphibia
Hemiphractus_helioi,Amphibia
Flectonotus_fitzgeraldi,Amphibia
Flectonotus_pygmaeus,Amphibia
Ischnocnema_ramagii,Amphibia
Ischnocnema_guentheri,Amphibia
Ischnocnema_izecksohni,Amphibia
Ischnocnema_nasuta,Amphibia
Ischnocnema_oea,Amphibia
Ischnocnema_erythromera,Amphibia
Ischnocnema_hoehnei,Amphibia
Ischnocnema_venancioi,Amphibia
Ischnocnema_parva,Amphibia
Ischnocnema_octavioi,Amphibia
Ischnocnema_verrucosa,Amphibia
Ischnocnema_bolbodactyla,Amphibia
Ischnocnema_juipoca,Amphibia
Ischnocnema_holti,Amphibia
Ischnocnema_lactea,Amphibia
Ischnocnema_spanios,Amphibia
Ischnocnema_sambaqui,Amphibia
Brachycephalus_nodoterga,Amphibia
Brachycephalus_toby,Amphibia
Brachycephalus_vertebralis,Amphibia
Brachycephalus_pitanga,Amphibia
Brachycephalus_hermogenesi,Amphibia
Brachycephalus_alipioi,Amphibia
Brachycephalus_garbeanus,Amphibia
Brachycephalus_ephippium,Amphibia
Brachycephalus_didactylus,Amphibia
Brachycephalus_pombali,Amphibia
Brachycephalus_ferruginus,Amphibia
Brachycephalus_pernix,Amphibia
Brachycephalus_izecksohni,Amphibia
Brachycephalus_brunneus,Amphibia
Niceforonia_dolops,Amphibia
Niceforonia_peraccai,Amphibia
Niceforonia_brunnea,Amphibia
Niceforonia_elassodiscus,Amphibia
Pristimantis_suetus,Amphibia
Pristimantis_chloronotus,Amphibia
Pristimantis_supernatis,Amphibia
Pristimantis_eriphus,Amphibia
Pristimantis_thymelensis,Amphibia
Pristimantis_ocreatus,Amphibia
Pristimantis_pyrrhomerus,Amphibia
Pristimantis_leoni,Amphibia
Pristimantis_festae,Amphibia
Pristimantis_celator,Amphibia
Pristimantis_verecundus,Amphibia
Pristimantis_jubatus,Amphibia
Pristimantis_aff._jubatus_UVC_15842,Amphibia
Pristimantis_buckleyi,Amphibia
Pristimantis_vertebralis,Amphibia
Pristimantis_devillei,Amphibia
Pristimantis_gentryi,Amphibia
Pristimantis_truebae,Amphibia
Pristimantis_curtipes,Amphibia
Pristimantis_surdus,Amphibia
Pristimantis_duellmani,Amphibia
Pristimantis_quinquagesimus,Amphibia
Pristimantis_thymalopsoides,Amphibia
Pristimantis_hectus,Amphibia
Pristimantis_myops,Amphibia
Pristimantis_quantus,Amphibia
Pristimantis_angustilineatus,Amphibia
Pristimantis_brevifrons,Amphibia
Pristimantis_acatallelus,Amphibia
Pristimantis_capitonis,Amphibia
Pristimantis_unistrigatus,Amphibia
Pristimantis_aff._taeniatus_3_AJC-2011,Amphibia
Pristimantis_ptochus,Amphibia
Pristimantis_zophus,Amphibia
Pristimantis_frater,Amphibia
Pristimantis_juanchoi,Amphibia
Pristimantis_palmeri,Amphibia
Pristimantis_cajamarcensis,Amphibia
Pristimantis_ceuthospilus,Amphibia
Pristimantis_ockendeni,Amphibia
Pristimantis_librarius,Amphibia
Pristimantis_martiae,Amphibia
Pristimantis_ardalonychus,Amphibia
Pristimantis_luteolateralis,Amphibia
Pristimantis_walkeri,Amphibia
Pristimantis_parvillus,Amphibia
Pristimantis_chalceus,Amphibia
Pristimantis_pardalis,Amphibia
Pristimantis_altae,Amphibia
Pristimantis_pirrensis,Amphibia
Pristimantis_imitatrix,Amphibia
Pristimantis_lirellus,Amphibia
Pristimantis_croceoinguinis,Amphibia
Pristimantis_llojsintuta,Amphibia
Pristimantis_inguinalis,Amphibia
Pristimantis_cruciocularis,Amphibia
Pristimantis_marmoratus,Amphibia
Pristimantis_pulvinatus,Amphibia
Pristimantis_jester,Amphibia
Pristimantis_altamazonicus,Amphibia
Pristimantis_platydactylus,Amphibia
Pristimantis aff. altamazonicus BOLD:AAB3748,Amphibia
Pristimantis_ventrimarmoratus,Amphibia
Pristimantis_diadematus,Amphibia
Pristimantis_orestes,Amphibia
Pristimantis_simonbolivari,Amphibia
Pristimantis_riveti,Amphibia
Pristimantis_versicolor,Amphibia
Pristimantis_phoxocephalus,Amphibia
Pristimantis_spinosus,Amphibia
Pristimantis_cryophilius,Amphibia
Pristimantis_rhodoplichus,Amphibia
Pristimantis_simonsii,Amphibia
Pristimantis_petrobardus,Amphibia
Pristimantis_wiensi,Amphibia
Pristimantis_quaquaversus,Amphibia
Pristimantis_rhabdocnemus,Amphibia
Pristimantis_melanogaster,Amphibia
Pristimantis_espedeus,Amphibia
Pristimantis_grandoculis,Amphibia
Pristimantis_guianensis,Amphibia
Pristimantis_acuminatus,Amphibia
Pristimantis_moro,Amphibia
Pristimantis_schultei,Amphibia
Pristimantis_bromeliaceus,Amphibia
Pristimantis_cf._mendax_SBH-2008,Amphibia
Pristimantis_zeuctotylus,Amphibia
Pristimantis_vilarsi,Amphibia
Pristimantis_zimmermanae,Amphibia
Pristimantis_pluvialis,Amphibia
Pristimantis_galdi,Amphibia
Pristimantis_nyctophylax,Amphibia
Pristimantis_subsigillatus,Amphibia
Pristimantis_crucifer,Amphibia
Pristimantis_calcarulatus,Amphibia
Pristimantis_dissimulatus,Amphibia
Pristimantis_appendiculatus,Amphibia
Pristimantis_pycnodermis,Amphibia
Pristimantis_orcesi,Amphibia
Pristimantis_glandulosus,Amphibia
Pristimantis_inusitatus,Amphibia
Pristimantis_acerus,Amphibia
Pristimantis_prolatus,Amphibia
Pristimantis_rozei,Amphibia
Pristimantis_urichi,Amphibia
Pristimantis_citriogaster,Amphibia
Pristimantis_malkini,Amphibia
Pristimantis_buccinator,Amphibia
Pristimantis_condor,Amphibia
Pristimantis_conspicillatus,Amphibia
Pristimantis_achatinus,Amphibia
Pristimantis_lymani,Amphibia
Pristimantis_bipunctatus,Amphibia
Pristimantis_symptosus,Amphibia
Pristimantis_adiastolus,Amphibia
Pristimantis_skydmainos,Amphibia
Pristimantis_karcharias,Amphibia
Pristimantis_fenestratus,Amphibia
Pristimantis_koehleri,Amphibia
Pristimantis_samaipatae,Amphibia
Pristimantis_chiastonotus,Amphibia
Pristimantis_paulodutrai,Amphibia
Pristimantis_vinhai,Amphibia
Pristimantis_gaigei,Amphibia
Pristimantis_charlottevillensis,Amphibia
Pristimantis_gutturalis,Amphibia
Pristimantis_ardilae,Amphibia
Pristimantis_relictus,Amphibia
Pristimantis_rupicola,Amphibia
Pristimantis_incertus,Amphibia
Pristimantis_savagei,Amphibia
Pristimantis_medemi,Amphibia
Pristimantis_bowara,Amphibia
Pristimantis_affinis,Amphibia
Pristimantis_nervicus,Amphibia
Pristimantis_chamezensis,Amphibia
Pristimantis_carranguerorum,Amphibia
Pristimantis_euphronides,Amphibia
Pristimantis_shrevei,Amphibia
Pristimantis_caprifer,Amphibia
Pristimantis_rhabdolaemus,Amphibia
Pristimantis_toftae,Amphibia
Yunganastes_pluvicanorus,Amphibia
Pristimantis_sagittulus,Amphibia
Pristimantis_danae,Amphibia
Pristimantis_stictogaster,Amphibia
Pristimantis_albertus,Amphibia
Pristimantis_cf._rhabdolaemus_SBH-2008,Amphibia
Pristimantis_aniptopalmatus,Amphibia
Pristimantis_peruvianus,Amphibia
Pristimantis_reichlei,Amphibia
Pristimantis_cf._toftae_AJC-2011,Amphibia
Pristimantis_cremnobates,Amphibia
Pristimantis_orpacobates,Amphibia
Pristimantis_ridens,Amphibia
Pristimantis_paisa,Amphibia
Pristimantis_viejas,Amphibia
Pristimantis_erythropleura,Amphibia
Pristimantis_cruentus,Amphibia
Pristimantis_colomai,Amphibia
Pristimantis_latidiscus,Amphibia
Pristimantis_museosus,Amphibia
Pristimantis_roseus,Amphibia
Pristimantis_calcaratus,Amphibia
Pristimantis_kelephas,Amphibia
Pristimantis_caryophyllaceus,Amphibia
Pristimantis_lanthanites,Amphibia
Pristimantis_thectopternus,Amphibia
Pristimantis_w-nigrum,Amphibia
Pristimantis_actites,Amphibia
Pristimantis_illotus,Amphibia
Pristimantis_deinops,Amphibia
Pristimantis_crenunguis,Amphibia
Pristimantis_labiosus,Amphibia
Yunganastes_bisignatus,Amphibia
Yunganastes_fraudator,Amphibia
Yunganastes_ashkapara,Amphibia
Yunganastes_mercedesae,Amphibia
Pristimantis_dundeei,Amphibia
Pristimantis_aff._fenestratus_MF-2018,Amphibia
Pristimantis_latro,Amphibia
Pristimantis_pictus,Amphibia
Pristimantis_giorgii,Amphibia
Pristimantis_moa,Amphibia
Pristimantis_sp._SBH-2008,Amphibia
Pristimantis_bogotensis,Amphibia
Pristimantis_miyatai,Amphibia
Pristimantis_taeniatus,Amphibia
Pristimantis_altamnis,Amphibia
Pristimantis_kichwarum,Amphibia
Pristimantis_achuar,Amphibia
Pristimantis_cerasinus,Amphibia
Pristimantis aff. cruentus BOLD:ABA0223,Amphibia
Pristimantis_aff._taeniatus_1_AJC-2011,Amphibia
Lynchius_simmonsi,Amphibia
Lynchius_parkeri,Amphibia
Lynchius_nebulanastes,Amphibia
Lynchius_flavomaculatus,Amphibia
Oreobates_madidi,Amphibia
Oreobates_heterodactylus,Amphibia
Oreobates_cruralis,Amphibia
Oreobates_discoidalis,Amphibia
Oreobates_ibischi,Amphibia
Oreobates_barituensis,Amphibia
Oreobates_sanderi,Amphibia
Oreobates_granulosus,Amphibia
Oreobates_sanctaecrucis,Amphibia
Oreobates_choristolemma,Amphibia
Oreobates_lehri,Amphibia
Oreobates_pereger,Amphibia
Oreobates_saxatilis,Amphibia
Oreobates_quixensis,Amphibia
Phrynopus_kauneorum,Amphibia
Phrynopus_juninensis,Amphibia
Phrynopus_tautzorum,Amphibia
Phrynopus_horstpauli,Amphibia
Phrynopus_barthlenae,Amphibia
Phrynopus_pesantesi,Amphibia
Phrynopus_bufoides,Amphibia
Phrynopus_sp._KU291634,Amphibia
Phrynopus_bracki,Amphibia
Strabomantis_biporcatus,Amphibia
Strabomantis_sulcatus,Amphibia
Strabomantis_anomalus,Amphibia
Strabomantis_bufoniformis,Amphibia
Strabomantis_necerus,Amphibia
Hypodactylus,Amphibia
Microkayla_iatamasi,Amphibia
Microkayla_wettsteini,Amphibia
Noblella_peruviana,Amphibia
Noblella_heyeri,Amphibia
Noblella_myrmecoides,Amphibia
Noblella_lochites,Amphibia
Heyerus_bilineatus,Amphibia
Holoaden_bradei,Amphibia
Holoaden_luederwaldti,Amphibia
Euparkerella_brasiliensis,Amphibia
Bryophryne,Amphibia
Barycholos_ternetzi,Amphibia
Barycholos_pulcher,Amphibia
Psychrophrynella,Amphibia
Craugastor_bransfordii,Amphibia
Craugastor_podiciferus,Amphibia
Craugastor_loki,Amphibia
Craugastor_rhodopis,Amphibia
Craugastor_mexicanus,Amphibia
Craugastor_laticeps,Amphibia
Craugastor_lineatus,Amphibia
Craugastor_talamancae,Amphibia
Craugastor_crassidigitus,Amphibia
Craugastor_fitzingeri,Amphibia
Craugastor_raniformis,Amphibia
Craugastor_tabasarae,Amphibia
Craugastor_longirostris,Amphibia
Craugastor_andi,Amphibia
Craugastor_cuaquero,Amphibia
Craugastor_melanostictus,Amphibia
Craugastor_emcelae,Amphibia
Craugastor_rugulosus,Amphibia
Craugastor_ranoides,Amphibia
Craugastor_fleischmanni,Amphibia
Craugastor_rupinius,Amphibia
Craugastor_sandersoni,Amphibia
Craugastor_megacephalus,Amphibia
Craugastor_obesus,Amphibia
Craugastor_punctariolus,Amphibia
Craugastor_angelicus,Amphibia
Craugastor_sartori,Amphibia
Craugastor_pygmaeus,Amphibia
Craugastor_spatulatus,Amphibia
Craugastor_bocourti,Amphibia
Craugastor_stuarti,Amphibia
Craugastor_uno,Amphibia
Craugastor_alfredi,Amphibia
Craugastor_tarahumaraensis,Amphibia
Craugastor_augusti,Amphibia
Craugastor_daryi,Amphibia
Haddadus_binotatus,Amphibia
Eleutherodactylus_intermedius,Amphibia
Eleutherodactylus_varleyi,Amphibia
Eleutherodactylus_feichtingeri,Amphibia
Eleutherodactylus_gundlachi,Amphibia
Eleutherodactylus_jaumei,Amphibia
Eleutherodactylus_limbatus,Amphibia
